2026-03-28T03:20:25.467631+0530 | INFO | ============================================================
2026-03-28T04:38:17.161681+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:38:17.668758+0530 | INFO | Gesture: Z (0.22)
2026-03-28T04:38:17.668934+0530 | INFO | Gesture: Z conf=0.22
2026-03-28T04:38:17.669177+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:38:18.191107+0530 | INFO | Gesture: Z (0.22)
2026-03-28T04:38:18.191331+0530 | INFO | Gesture: Z conf=0.22
2026-03-28T04:38:18.191629+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:38:18.700375+0530 | INFO | Gesture: Z (0.19)
2026-03-28T04:38:18.700575+0530 | INFO | Gesture: Z conf=0.19
2026-03-28T04:38:18.700955+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:38:19.208609+0530 | INFO | Gesture: Z (0.19)
2026-03-28T04:38:19.208874+0530 | INFO | Gesture: Z conf=0.19
2026-03-28T04:38:19.209261+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:38:19.717527+0530 | INFO | Gesture: N (0.17)
2026-03-28T04:38:19.717762+0530 | INFO | Gesture: N conf=0.17
2026-03-28T04:38:19.718085+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:38:21.560958+0530 | INFO | Gesture: Z (0.17)
2026-03-28T04:38:21.561154+0530 | INFO | Gesture: Z conf=0.17
2026-03-28T04:38:21.561447+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:38:22.092054+0530 | INFO | Gesture: E (0.20)
2026-03-28T04:38:22.092231+0530 | INFO | Gesture: E conf=0.20
2026-03-28T04:38:22.092443+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:38:22.592604+0530 | INFO | Gesture: E (0.19)
2026-03-28T04:38:22.592781+0530 | INFO | Gesture: E conf=0.19
2026-03-28T04:38:22.593024+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:38:23.113132+0530 | INFO | Gesture: Z (0.18)
2026-03-28T04:38:23.113332+0530 | INFO | Gesture: Z conf=0.18
2026-03-28T04:38:23.113621+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:42:01.076267+0530 | INFO | Ideal answer generated for: How would you specifically modify your Python fron...
2026-03-28T04:42:01.382361+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:42:01.382537+0530 | INFO | Scored answer: final=4.61 semantic=0.04 claude=0.00
2026-03-28T04:42:01.996796+0530 | INFO | Question 3 generated for Frontend Engineer
2026-03-28T04:42:02.008150+0530 | INFO | Answer scored 4.6 — session df32091a-1c13-4164-85d9-e6d90ed348bf Q3
2026-03-28T04:42:02.009189+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:42:11.724851+0530 | INFO | Ideal answer generated for: Design a high-performance caching mechanism for a ...
2026-03-28T04:42:12.134251+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:42:12.134473+0530 | INFO | Scored answer: final=4.50 semantic=-0.00 claude=0.00
2026-03-28T04:42:12.441685+0530 | INFO | Follow-up generated with score 4.5
2026-03-28T04:42:12.452812+0530 | INFO | Answer scored 4.5 — session df32091a-1c13-4164-85d9-e6d90ed348bf Q4
2026-03-28T04:42:12.453257+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:43:14.906029+0530 | INFO | Ideal answer generated for: How would you specifically implement cache invalid...
2026-03-28T04:43:15.315519+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:43:15.315942+0530 | INFO | Scored answer: final=4.29 semantic=-0.07 claude=0.00
2026-03-28T04:43:15.929929+0530 | INFO | Question 5 generated for Frontend Engineer
2026-03-28T04:43:15.938254+0530 | INFO | Answer scored 4.3 — session df32091a-1c13-4164-85d9-e6d90ed348bf Q5
2026-03-28T04:43:15.939516+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:43:28.615132+0530 | ERROR | ElevenLabs transcription failed: 'ElevenLabs' object has no attribute 'audio'
2026-03-28T04:43:28.616176+0530 | INFO | POST /api/transcribe → 200
2026-03-28T04:43:58.204002+0530 | ERROR | ElevenLabs transcription failed: 'ElevenLabs' object has no attribute 'audio'
2026-03-28T04:43:58.204612+0530 | INFO | POST /api/transcribe → 200
2026-03-28T04:43:59.040393+0530 | INFO | Ideal answer generated for: Describe a scenario where you're building a REST A...
2026-03-28T04:43:59.450360+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:43:59.450898+0530 | INFO | Scored answer: final=4.36 semantic=-0.05 claude=0.00
2026-03-28T04:43:59.757050+0530 | INFO | Follow-up generated with score 4.4
2026-03-28T04:43:59.767089+0530 | INFO | Answer scored 4.4 — session df32091a-1c13-4164-85d9-e6d90ed348bf Q6
2026-03-28T04:43:59.768099+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:44:00.371137+0530 | INFO | Ideal answer generated for: Describe a scenario where you're building a REST A...
2026-03-28T04:44:00.781210+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:44:00.781715+0530 | INFO | Scored answer: final=4.43 semantic=-0.02 claude=0.00
2026-03-28T04:44:01.191154+0530 | INFO | Follow-up generated with score 4.4
2026-03-28T04:44:01.199569+0530 | INFO | Answer scored 4.4 — session df32091a-1c13-4164-85d9-e6d90ed348bf Q6
2026-03-28T04:44:01.200341+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:44:09.587851+0530 | INFO | Ideal answer generated for: How would you specifically optimize your SQL queri...
2026-03-28T04:44:09.997084+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:44:09.997374+0530 | INFO | Scored answer: final=4.45 semantic=-0.02 claude=0.00
2026-03-28T04:44:10.508506+0530 | INFO | Question 7 generated for Frontend Engineer
2026-03-28T04:44:10.515179+0530 | INFO | Answer scored 4.5 — session df32091a-1c13-4164-85d9-e6d90ed348bf Q7
2026-03-28T04:44:10.516110+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:45:00.065242+0530 | INFO | Ideal answer generated for: Design a high-performance caching layer using Redi...
2026-03-28T04:45:00.455414+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:45:00.456242+0530 | INFO | Scored answer: final=4.41 semantic=-0.03 claude=0.00
2026-03-28T04:45:00.799289+0530 | INFO | Follow-up generated with score 4.4
2026-03-28T04:45:00.811088+0530 | INFO | Answer scored 4.4 — session df32091a-1c13-4164-85d9-e6d90ed348bf Q8
2026-03-28T04:45:00.812255+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:45:03.859339+0530 | INFO | Ideal answer generated for: How would you handle cache expiration and ensure d...
2026-03-28T04:45:04.166929+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:45:04.167433+0530 | INFO | Scored answer: final=4.40 semantic=-0.03 claude=0.00
2026-03-28T04:45:04.176943+0530 | INFO | Answer scored 4.4 — session df32091a-1c13-4164-85d9-e6d90ed348bf Q8
2026-03-28T04:45:04.178951+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:45:06.203370+0530 | INFO | OPTIONS /api/report/df32091a-1c13-4164-85d9-e6d90ed348bf → 200
2026-03-28T04:45:06.207221+0530 | INFO | OPTIONS /api/report/df32091a-1c13-4164-85d9-e6d90ed348bf → 200
2026-03-28T04:45:06.222059+0530 | INFO | Report generated for session df32091a-1c13-4164-85d9-e6d90ed348bf
2026-03-28T04:45:06.223562+0530 | INFO | GET /api/report/df32091a-1c13-4164-85d9-e6d90ed348bf → 200
2026-03-28T04:45:06.231376+0530 | INFO | Report generated for session df32091a-1c13-4164-85d9-e6d90ed348bf
2026-03-28T04:45:06.232207+0530 | INFO | GET /api/report/df32091a-1c13-4164-85d9-e6d90ed348bf → 200
2026-03-28T04:45:09.394507+0530 | INFO | Words for 'RE': ['REST', 'REACT', 'REDIS', 'REDUCE', 'REQUEST', 'RESPONSE']
2026-03-28T04:45:09.395172+0530 | INFO | GET /api/words → 200
2026-03-28T04:45:50.935383+0530 | INFO | Report generated for session df32091a-1c13-4164-85d9-e6d90ed348bf
2026-03-28T04:45:50.936553+0530 | INFO | GET /api/report/df32091a-1c13-4164-85d9-e6d90ed348bf → 200
2026-03-28T04:45:50.943458+0530 | INFO | Report generated for session df32091a-1c13-4164-85d9-e6d90ed348bf
2026-03-28T04:45:50.944209+0530 | INFO | GET /api/report/df32091a-1c13-4164-85d9-e6d90ed348bf → 200
2026-03-28T04:45:52.999151+0530 | INFO | Report generated for session df32091a-1c13-4164-85d9-e6d90ed348bf
2026-03-28T04:45:53.000118+0530 | INFO | GET /api/report/df32091a-1c13-4164-85d9-e6d90ed348bf → 200
2026-03-28T04:45:53.009428+0530 | INFO | Report generated for session df32091a-1c13-4164-85d9-e6d90ed348bf
2026-03-28T04:45:53.010453+0530 | INFO | GET /api/report/df32091a-1c13-4164-85d9-e6d90ed348bf → 200
2026-03-28T04:45:59.568233+0530 | INFO | Words for 'RE': ['REST', 'REACT', 'REDIS', 'REDUCE', 'REQUEST', 'RESPONSE']
2026-03-28T04:45:59.568599+0530 | INFO | GET /api/words → 200
2026-03-28T04:47:28.190072+0530 | INFO | Report generated for session cf21a52c-16c6-4c12-aad7-38e988ef9893
2026-03-28T04:47:28.191459+0530 | INFO | GET /api/report/cf21a52c-16c6-4c12-aad7-38e988ef9893 → 200
2026-03-28T04:47:36.397592+0530 | INFO | Words for 'ALGO': ['ALGORITHM']
2026-03-28T04:47:36.398188+0530 | INFO | GET /api/words → 200
2026-03-28T04:47:41.833194+0530 | INFO | Question 1 generated for Software Engineer
2026-03-28T04:47:41.843503+0530 | INFO | Session 56185783-45f7-43a6-b18f-c364496ca01b started — Role: Software Engineer
2026-03-28T04:47:41.844443+0530 | INFO | POST /api/session/start → 200
2026-03-28T04:49:05.156323+0530 | INFO | Words for 'ALGO': ['ALGORITHM']
2026-03-28T04:49:05.156819+0530 | INFO | GET /api/words → 200
2026-03-28T04:49:46.234953+0530 | INFO | ============================================================
2026-03-28T04:49:46.235302+0530 | INFO | NeuralHire OS API v2.0 — ONLINE
2026-03-28T04:49:46.235499+0530 | INFO | ARIA is ready to conduct interviews
2026-03-28T04:49:46.235660+0530 | INFO | Swagger: http://localhost:8000/docs
2026-03-28T04:49:46.235818+0530 | INFO | ============================================================
2026-03-28T04:50:04.484767+0530 | INFO | OPTIONS /api/session/start → 200
2026-03-28T04:50:05.118866+0530 | INFO | Question 1 generated for Software Developer
2026-03-28T04:50:05.129094+0530 | INFO | Session 4cf1ae12-133f-4b81-ace5-68c900d00bf3 started — Role: Software Developer
2026-03-28T04:50:05.130152+0530 | INFO | POST /api/session/start → 200
2026-03-28T04:50:29.919698+0530 | INFO | OPTIONS /api/transcribe → 200
2026-03-28T04:50:29.923546+0530 | ERROR | ElevenLabs transcription failed: 'ElevenLabs' object has no attribute 'audio'
2026-03-28T04:50:29.924111+0530 | INFO | POST /api/transcribe → 200
2026-03-28T04:50:29.933785+0530 | INFO | OPTIONS /api/session/answer → 200
2026-03-28T04:50:30.381729+0530 | INFO | Ideal answer generated for: Describe a scenario where you would use a Python g...
2026-03-28T04:50:30.675983+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:50:30.676616+0530 | INFO | Scored answer: final=4.33 semantic=-0.06 claude=0.00
2026-03-28T04:50:30.932476+0530 | INFO | Follow-up generated with score 4.3
2026-03-28T04:50:30.943437+0530 | INFO | Answer scored 4.3 — session 4cf1ae12-133f-4b81-ace5-68c900d00bf3 Q2
2026-03-28T04:50:30.944327+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:50:32.755345+0530 | ERROR | ElevenLabs transcription failed: 'ElevenLabs' object has no attribute 'audio'
2026-03-28T04:50:32.755920+0530 | INFO | POST /api/transcribe → 200
2026-03-28T04:50:33.073572+0530 | INFO | Ideal answer generated for: Describe a scenario where you would use a Python g...
2026-03-28T04:50:33.380598+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:50:33.380982+0530 | INFO | Scored answer: final=4.33 semantic=-0.06 claude=0.00
2026-03-28T04:50:33.688586+0530 | INFO | Follow-up generated with score 4.3
2026-03-28T04:50:33.696821+0530 | INFO | Answer scored 4.3 — session 4cf1ae12-133f-4b81-ace5-68c900d00bf3 Q2
2026-03-28T04:50:33.698036+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:50:34.506976+0530 | INFO | Ideal answer generated for: Can you provide a specific example of how you woul...
2026-03-28T04:50:34.906687+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:50:34.907174+0530 | INFO | Scored answer: final=4.25 semantic=-0.08 claude=0.00
2026-03-28T04:50:35.320571+0530 | INFO | Question 3 generated for Software Developer
2026-03-28T04:50:35.330445+0530 | INFO | Answer scored 4.3 — session 4cf1ae12-133f-4b81-ace5-68c900d00bf3 Q3
2026-03-28T04:50:35.331301+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:50:49.308794+0530 | INFO | OPTIONS /api/gesture → 200
2026-03-28T04:50:49.379448+0530 | INFO | Gesture: Z (0.20)
2026-03-28T04:50:49.379704+0530 | INFO | Gesture: Z conf=0.20
2026-03-28T04:50:49.380071+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:49.580556+0530 | INFO | Gesture: Z (0.20)
2026-03-28T04:50:49.580804+0530 | INFO | Gesture: Z conf=0.20
2026-03-28T04:50:49.581363+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:50.081688+0530 | INFO | Gesture: Z (0.20)
2026-03-28T04:50:50.081887+0530 | INFO | Gesture: Z conf=0.20
2026-03-28T04:50:50.082234+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:50.583198+0530 | INFO | Gesture: Z (0.21)
2026-03-28T04:50:50.583389+0530 | INFO | Gesture: Z conf=0.21
2026-03-28T04:50:50.583656+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:51.116007+0530 | INFO | Gesture: Z (0.22)
2026-03-28T04:50:51.116236+0530 | INFO | Gesture: Z conf=0.22
2026-03-28T04:50:51.116614+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:51.620495+0530 | INFO | Gesture: Z (0.22)
2026-03-28T04:50:51.620745+0530 | INFO | Gesture: Z conf=0.22
2026-03-28T04:50:51.621105+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:52.148735+0530 | INFO | Gesture: Z (0.25)
2026-03-28T04:50:52.149006+0530 | INFO | Gesture: Z conf=0.25
2026-03-28T04:50:52.149376+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:52.655347+0530 | INFO | Gesture: Z (0.25)
2026-03-28T04:50:52.655606+0530 | INFO | Gesture: Z conf=0.25
2026-03-28T04:50:52.655909+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:53.172534+0530 | INFO | Gesture: N (0.17)
2026-03-28T04:50:53.172729+0530 | INFO | Gesture: N conf=0.17
2026-03-28T04:50:53.173020+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:53.680031+0530 | INFO | Gesture: N (0.25)
2026-03-28T04:50:53.680193+0530 | INFO | Gesture: N conf=0.25
2026-03-28T04:50:53.680405+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:54.189603+0530 | INFO | Gesture: N (0.23)
2026-03-28T04:50:54.189952+0530 | INFO | Gesture: N conf=0.23
2026-03-28T04:50:54.190343+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:54.689828+0530 | INFO | Gesture: N (0.23)
2026-03-28T04:50:54.690124+0530 | INFO | Gesture: N conf=0.23
2026-03-28T04:50:54.690503+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:55.193636+0530 | INFO | Gesture: N (0.23)
2026-03-28T04:50:55.193865+0530 | INFO | Gesture: N conf=0.23
2026-03-28T04:50:55.194141+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:55.705314+0530 | INFO | Gesture: N (0.23)
2026-03-28T04:50:55.705569+0530 | INFO | Gesture: N conf=0.23
2026-03-28T04:50:55.705893+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:56.217061+0530 | INFO | Gesture: N (0.23)
2026-03-28T04:50:56.217423+0530 | INFO | Gesture: N conf=0.23
2026-03-28T04:50:56.217752+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:56.939113+0530 | INFO | Gesture: E (0.17)
2026-03-28T04:50:56.939461+0530 | INFO | Gesture: E conf=0.17
2026-03-28T04:50:56.939904+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:57.454975+0530 | INFO | Gesture: C (0.22)
2026-03-28T04:50:57.455176+0530 | INFO | Gesture: C conf=0.22
2026-03-28T04:50:57.455521+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:50:57.962699+0530 | INFO | Gesture: E (0.20)
2026-03-28T04:50:57.962985+0530 | INFO | Gesture: E conf=0.20
2026-03-28T04:50:57.963347+0530 | INFO | POST /api/gesture → 200
2026-03-28T04:51:10.143468+0530 | INFO | Ideal answer generated for: Describe a scenario where you would use a Python d...
2026-03-28T04:51:10.439910+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:51:10.440178+0530 | INFO | Scored answer: final=4.33 semantic=-0.06 claude=0.00
2026-03-28T04:51:10.829639+0530 | INFO | Follow-up generated with score 4.3
2026-03-28T04:51:10.837504+0530 | INFO | Answer scored 4.3 — session 4cf1ae12-133f-4b81-ace5-68c900d00bf3 Q4
2026-03-28T04:51:10.838185+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:51:13.112846+0530 | INFO | Ideal answer generated for: How would you handle a situation where the authent...
2026-03-28T04:51:13.521332+0530 | INFO | Answer evaluated: score=2.0
2026-03-28T04:51:13.521580+0530 | INFO | Scored answer: final=4.65 semantic=-0.12 claude=0.20
2026-03-28T04:51:14.442810+0530 | INFO | Question 5 generated for Software Developer
2026-03-28T04:51:14.453655+0530 | INFO | Answer scored 4.7 — session 4cf1ae12-133f-4b81-ace5-68c900d00bf3 Q5
2026-03-28T04:51:14.455087+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:51:19.000049+0530 | INFO | Ideal answer generated for: Design a Python class to interact with a REST API ...
2026-03-28T04:51:19.264638+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:51:19.264961+0530 | INFO | Scored answer: final=4.20 semantic=-0.10 claude=0.00
2026-03-28T04:51:19.575117+0530 | INFO | Follow-up generated with score 4.2
2026-03-28T04:51:19.582986+0530 | INFO | Answer scored 4.2 — session 4cf1ae12-133f-4b81-ace5-68c900d00bf3 Q6
2026-03-28T04:51:19.583615+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:51:23.577450+0530 | INFO | Ideal answer generated for: How would you modify your class to handle concurre...
2026-03-28T04:51:23.971867+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:51:23.972138+0530 | INFO | Scored answer: final=4.48 semantic=-0.01 claude=0.00
2026-03-28T04:51:24.353041+0530 | INFO | Question 7 generated for Software Developer
2026-03-28T04:51:24.360401+0530 | INFO | Answer scored 4.5 — session 4cf1ae12-133f-4b81-ace5-68c900d00bf3 Q7
2026-03-28T04:51:24.361191+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:51:27.858776+0530 | INFO | Ideal answer generated for: Describe a scenario where you would use a transact...
2026-03-28T04:51:28.164443+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:51:28.164684+0530 | INFO | Scored answer: final=4.52 semantic=0.01 claude=0.00
2026-03-28T04:51:28.472156+0530 | INFO | Follow-up generated with score 4.5
2026-03-28T04:51:28.479004+0530 | INFO | Answer scored 4.5 — session 4cf1ae12-133f-4b81-ace5-68c900d00bf3 Q8
2026-03-28T04:51:28.479678+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:51:32.509996+0530 | INFO | Ideal answer generated for: How would you implement locking mechanisms or tran...
2026-03-28T04:51:32.848377+0530 | INFO | Answer evaluated: score=0
2026-03-28T04:51:32.848751+0530 | INFO | Scored answer: final=4.63 semantic=0.04 claude=0.00
2026-03-28T04:51:32.856784+0530 | INFO | Answer scored 4.6 — session 4cf1ae12-133f-4b81-ace5-68c900d00bf3 Q8
2026-03-28T04:51:32.857435+0530 | INFO | POST /api/session/answer → 200
2026-03-28T04:51:34.875272+0530 | INFO | OPTIONS /api/report/4cf1ae12-133f-4b81-ace5-68c900d00bf3 → 200
2026-03-28T04:51:34.876266+0530 | INFO | OPTIONS /api/report/4cf1ae12-133f-4b81-ace5-68c900d00bf3 → 200
2026-03-28T04:51:34.880620+0530 | INFO | Report generated for session 4cf1ae12-133f-4b81-ace5-68c900d00bf3
2026-03-28T04:51:34.881086+0530 | INFO | GET /api/report/4cf1ae12-133f-4b81-ace5-68c900d00bf3 → 200
2026-03-28T04:51:34.888328+0530 | INFO | Report generated for session 4cf1ae12-133f-4b81-ace5-68c900d00bf3
2026-03-28T04:51:34.888957+0530 | INFO | GET /api/report/4cf1ae12-133f-4b81-ace5-68c900d00bf3 → 200
2026-03-28T04:53:41.466734+0530 | INFO | Words for 'RE': ['REST', 'REACT', 'REDIS', 'REDUCE', 'REQUEST', 'RESPONSE']
2026-03-28T04:53:41.468062+0530 | INFO | GET /api/words → 200
2026-03-28T04:53:53.080683+0530 | INFO | Gesture: Z (0.17)
2026-03-28T04:53:53.081244+0530 | INFO | Gesture: Z conf=0.17
2026-03-28T04:53:53.081800+0530 | INFO | POST /api/gesture → 200
2026-03-28T06:21:38.795775+0530 | INFO | OPTIONS /api/session/start → 200
2026-03-28T06:21:39.317081+0530 | INFO | Question 1 generated for Software Developer
2026-03-28T06:21:39.325891+0530 | INFO | Session 024ab65e-781a-4d75-9571-0b8f0b16d8a3 started — Role: Software Developer
2026-03-28T06:21:39.326879+0530 | INFO | POST /api/session/start → 200
2026-03-28T06:22:03.997067+0530 | INFO | GET /api/health → 200
2026-03-28T06:24:35.802110+0530 | INFO | ============================================================
2026-03-28T06:24:35.802603+0530 | INFO | NeuralHire OS API v2.0 — ONLINE
2026-03-28T06:24:35.803519+0530 | INFO | ARIA is ready to conduct interviews
2026-03-28T06:24:35.803711+0530 | INFO | Swagger: http://localhost:8000/docs
2026-03-28T06:24:35.804232+0530 | INFO | ============================================================
2026-03-28T06:24:56.882283+0530 | INFO | ============================================================
2026-03-28T06:24:56.882745+0530 | INFO | NeuralHire OS API v2.0 — ONLINE
2026-03-28T06:24:56.883179+0530 | INFO | ARIA is ready to conduct interviews
2026-03-28T06:24:56.883538+0530 | INFO | Swagger: http://localhost:8000/docs
2026-03-28T06:24:56.883844+0530 | INFO | ============================================================
2026-03-28T06:25:53.244704+0530 | INFO | ============================================================
2026-03-28T06:25:53.245158+0530 | INFO | NeuralHire OS API v2.0 — ONLINE
2026-03-28T06:25:53.245364+0530 | INFO | ARIA is ready to conduct interviews
2026-03-28T06:25:53.245540+0530 | INFO | Swagger: http://localhost:8000/docs
2026-03-28T06:25:53.245689+0530 | INFO | ============================================================
2026-03-28T06:26:56.249082+0530 | INFO | ============================================================
2026-03-28T06:26:56.249472+0530 | INFO | NeuralHire OS API v2.0 — ONLINE
2026-03-28T06:26:56.249645+0530 | INFO | ARIA is ready to conduct interviews
2026-03-28T06:26:56.249839+0530 | INFO | Swagger: http://localhost:8000/docs
2026-03-28T06:26:56.250160+0530 | INFO | ============================================================
2026-03-28T06:27:29.901225+0530 | INFO | ============================================================
2026-03-28T06:27:29.901576+0530 | INFO | NeuralHire OS API v2.0 — ONLINE
2026-03-28T06:27:29.901733+0530 | INFO | ARIA is ready to conduct interviews
2026-03-28T06:27:29.901864+0530 | INFO | Swagger: http://localhost:8000/docs
2026-03-28T06:27:29.901993+0530 | INFO | ============================================================
2026-03-28T06:27:30.762256+0530 | INFO | GET /api/health → 200
2026-03-28T06:27:35.073231+0530 | INFO | Words for 'PY': ['PYTHON']
2026-03-28T06:27:35.073729+0530 | INFO | GET /api/words → 200
2026-03-28T06:28:36.294637+0530 | INFO | ============================================================
2026-03-28T06:28:36.295030+0530 | INFO | NeuralHire OS API v2.0 — ONLINE
2026-03-28T06:28:36.295263+0530 | INFO | ARIA is ready to conduct interviews
2026-03-28T06:28:36.295475+0530 | INFO | Swagger: http://localhost:8000/docs
2026-03-28T06:28:36.295676+0530 | INFO | ============================================================
2026-03-28T06:29:55.949372+0530 | INFO | ============================================================
2026-03-28T06:29:55.949922+0530 | INFO | NeuralHire OS API v2.0 — ONLINE
2026-03-28T06:29:55.950262+0530 | INFO | ARIA is ready to conduct interviews
2026-03-28T06:29:55.950491+0530 | INFO | Swagger: http://localhost:8000/docs
2026-03-28T06:29:55.950715+0530 | INFO | ============================================================
2026-03-28T06:29:57.515646+0530 | INFO | GET /api/health → 200
2026-03-28T06:30:01.772273+0530 | INFO | Words for 'RE': ['REST', 'REACT', 'REDIS', 'REDUCE', 'REQUEST', 'RESPONSE']
2026-03-28T06:30:01.772823+0530 | INFO | GET /api/words → 200
2026-03-28T06:31:11.182373+0530 | INFO | ============================================================
2026-03-28T06:31:11.182983+0530 | INFO | NeuralHire OS API v2.0 — ONLINE
2026-03-28T06:31:11.183220+0530 | INFO | ARIA is ready to conduct interviews
2026-03-28T06:31:11.183406+0530 | INFO | Swagger: http://localhost:8000/docs
2026-03-28T06:31:11.183577+0530 | INFO | ============================================================
2026-03-28T06:32:15.751090+0530 | INFO | OPTIONS /api/session/start → 200
2026-03-28T06:32:15.780621+0530 | ERROR | Unhandled: POST /api/session/start — name 'TECHNICAL_KEYWORDS' is not defined
2026-03-28T06:32:18.104772+0530 | ERROR | Unhandled: POST /api/session/start — name 'TECHNICAL_KEYWORDS' is not defined
2026-03-28T06:32:49.232348+0530 | INFO | ============================================================
2026-03-28T06:32:49.232895+0530 | INFO | NeuralHire OS API v2.0 — ONLINE
2026-03-28T06:32:49.233117+0530 | INFO | ARIA is ready to conduct interviews
2026-03-28T06:32:49.233361+0530 | INFO | Swagger: http://localhost:8000/docs
2026-03-28T06:32:49.233849+0530 | INFO | ============================================================
2026-03-28T06:33:19.805358+0530 | INFO | OPTIONS /api/session/start → 200
2026-03-28T06:33:19.829091+0530 | ERROR | Unhandled: POST /api/session/start — name 'TECHNICAL_KEYWORDS' is not defined
2026-03-28T06:33:30.681994+0530 | ERROR | Unhandled: POST /api/session/start — name 'TECHNICAL_KEYWORDS' is not defined
2026-03-28T06:34:05.549221+0530 | INFO | ============================================================
2026-03-28T06:34:05.549708+0530 | INFO | NeuralHire OS API v2.0 — ONLINE
2026-03-28T06:34:05.549953+0530 | INFO | ARIA is ready to conduct interviews
2026-03-28T06:34:05.550170+0530 | INFO | Swagger: http://localhost:8000/docs
2026-03-28T06:34:05.550406+0530 | INFO | ============================================================
2026-03-28T06:34:08.356016+0530 | INFO | Question 1 generated for Software Engineer
2026-03-28T06:34:08.370346+0530 | INFO | Session 22fe0f20-f1e3-4ff7-b923-23a4fe20dfc3 started — Role: Software Engineer
2026-03-28T06:34:08.371037+0530 | INFO | POST /api/session/start → 200
2026-03-28T06:34:38.907701+0530 | INFO | Question 1 generated for Software Developer
2026-03-28T06:34:38.919415+0530 | INFO | Session 595e4ff1-5131-4162-8eaf-ae7fb3f88d4d started — Role: Software Developer
2026-03-28T06:34:38.921529+0530 | INFO | POST /api/session/start → 200
2026-03-28T06:36:12.298322+0530 | INFO | Question 1 generated for Software Developer
2026-03-28T06:36:12.308158+0530 | INFO | Session 3d3f52fe-a530-4fe1-80c0-7f8762c80e6f started — Role: Software Developer
2026-03-28T06:36:12.309950+0530 | INFO | POST /api/session/start → 200
2026-03-28T06:56:09.942972+0530 | INFO | ============================================================
2026-03-28T06:56:09.943501+0530 | INFO | NeuralHire OS API v2.0 — ONLINE
2026-03-28T06:56:09.945114+0530 | INFO | ARIA is ready to conduct interviews
2026-03-28T06:56:09.945633+0530 | INFO | Swagger: http://localhost:8000/docs
2026-03-28T06:56:09.945633+0530 | INFO | ============================================================
2026-03-28T06:58:39.301316+0530 | INFO | OPTIONS /api/session/start → 200
